"meta_source","meta_time","meta_event","meta_session","timestamp","vehicle_id","outing","lap","expire_at","value"
"kafka:gr-raw","2025-05-18T14:57:07.582Z","I_R03_2025-05-18","R2","2025-05-18T14:57:05.864Z","GR86-006-7",0,32768,,"2025-05-18T14:57:05.864Z"
"kafka:gr-raw","2025-05-18T14:45:26.436Z","I_R03_2025-05-18","R2","2025-05-18T14:45:21.201Z","GR86-006-7",0,18,,"2025-05-18T14:45:21.201Z"
"kafka:gr-raw","2025-05-18T14:42:55.187Z","I_R03_2025-05-18","R2","2025-05-18T14:42:54.416Z","GR86-006-7",0,17,,"2025-05-18T14:42:54.416Z"
"kafka:gr-raw","2025-05-18T14:42:55.186Z","I_R03_2025-05-18","R2","2025-05-18T14:42:54.344Z","GR86-006-7",0,16,,"2025-05-18T14:42:54.344Z"
"kafka:gr-raw","2025-05-18T14:42:55.185Z","I_R03_2025-05-18","R2","2025-05-18T14:42:54.343Z","GR86-006-7",0,17,,"2025-05-18T14:42:54.343Z"
"kafka:gr-raw","2025-05-18T14:40:29.903Z","I_R03_2025-05-18","R2","2025-05-18T14:40:28.204Z","GR86-006-7",0,16,,"2025-05-18T14:40:28.204Z"
"kafka:gr-raw","2025-05-18T14:38:02.048Z","I_R03_2025-05-18","R2","2025-05-18T14:38:01.749Z","GR86-006-7",0,15,,"2025-05-18T14:38:01.749Z"
"kafka:gr-raw","2025-05-18T14:35:36.848Z","I_R03_2025-05-18","R2","2025-05-18T14:35:35.322Z","GR86-006-7",0,14,,"2025-05-18T14:35:35.322Z"
"kafka:gr-raw","2025-05-18T14:33:11.010Z","I_R03_2025-05-18","R2","2025-05-18T14:33:09.199Z","GR86-006-7",0,13,,"2025-05-18T14:33:09.199Z"
"kafka:gr-raw","2025-05-18T14:30:43.269Z","I_R03_2025-05-18","R2","2025-05-18T14:30:42.939Z","GR86-006-7",0,12,,"2025-05-18T14:30:42.939Z"
"kafka:gr-raw","2025-05-18T14:28:17.566Z","I_R03_2025-05-18","R2","2025-05-18T14:28:16.833Z","GR86-006-7",0,11,,"2025-05-18T14:28:16.833Z"
"kafka:gr-raw","2025-05-18T14:28:17.566Z","I_R03_2025-05-18","R2","2025-05-18T14:28:16.832Z","GR86-006-7",0,10,,"2025-05-18T14:28:16.832Z"
"kafka:gr-raw","2025-05-18T14:28:17.566Z","I_R03_2025-05-18","R2","2025-05-18T14:28:16.831Z","GR86-006-7",0,11,,"2025-05-18T14:28:16.831Z"
"kafka:gr-raw","2025-05-18T14:25:51.325Z","I_R03_2025-05-18","R2","2025-05-18T14:25:50.895Z","GR86-006-7",0,10,,"2025-05-18T14:25:50.895Z"
"kafka:gr-raw","2025-05-18T14:23:24.357Z","I_R03_2025-05-18","R2","2025-05-18T14:23:23.739Z","GR86-006-7",0,9,,"2025-05-18T14:23:23.739Z"
"kafka:gr-raw","2025-05-18T14:20:59.538Z","I_R03_2025-05-18","R2","2025-05-18T14:20:58.426Z","GR86-006-7",0,8,,"2025-05-18T14:20:58.426Z"
"kafka:gr-raw","2025-05-18T14:20:59.538Z","I_R03_2025-05-18","R2","2025-05-18T14:20:58.396Z","GR86-006-7",0,7,,"2025-05-18T14:20:58.396Z"
"kafka:gr-raw","2025-05-18T14:20:59.537Z","I_R03_2025-05-18","R2","2025-05-18T14:20:58.395Z","GR86-006-7",0,8,,"2025-05-18T14:20:58.395Z"
"kafka:gr-raw","2025-05-18T14:18:33.655Z","I_R03_2025-05-18","R2","2025-05-18T14:18:32.757Z","GR86-006-7",0,7,,"2025-05-18T14:18:32.757Z"
"kafka:gr-raw","2025-05-18T14:18:33.654Z","I_R03_2025-05-18","R2","2025-05-18T14:18:32.710Z","GR86-006-7",0,6,,"2025-05-18T14:18:32.710Z"
"kafka:gr-raw","2025-05-18T14:18:33.654Z","I_R03_2025-05-18","R2","2025-05-18T14:18:32.708Z","GR86-006-7",0,7,,"2025-05-18T14:18:32.708Z"
"kafka:gr-raw","2025-05-18T14:16:07.628Z","I_R03_2025-05-18","R2","2025-05-18T14:16:06.831Z","GR86-006-7",0,6,,"2025-05-18T14:16:06.831Z"
"kafka:gr-raw","2025-05-18T14:13:41.993Z","I_R03_2025-05-18","R2","2025-05-18T14:13:41.387Z","GR86-006-7",0,5,,"2025-05-18T14:13:41.387Z"
"kafka:gr-raw","2025-05-18T14:13:41.993Z","I_R03_2025-05-18","R2","2025-05-18T14:13:41.386Z","GR86-006-7",0,4,,"2025-05-18T14:13:41.386Z"
"kafka:gr-raw","2025-05-18T14:13:41.992Z","I_R03_2025-05-18","R2","2025-05-18T14:13:41.384Z","GR86-006-7",0,5,,"2025-05-18T14:13:41.384Z"
"kafka:gr-raw","2025-05-18T14:11:15.826Z","I_R03_2025-05-18","R2","2025-05-18T14:11:14.523Z","GR86-006-7",0,4,,"2025-05-18T14:11:14.523Z"
"kafka:gr-raw","2025-05-18T14:07:30.733Z","I_R03_2025-05-18","R2","2025-05-18T14:07:29.395Z","GR86-006-7",0,3,,"2025-05-18T14:07:29.395Z"
"kafka:gr-raw","2025-05-18T14:04:59.563Z","I_R03_2025-05-18","R2","2025-05-18T14:04:59.100Z","GR86-006-7",0,2,,"2025-05-18T14:04:59.100Z"
"kafka:gr-raw","2025-05-18T13:52:01.594Z","I_R03_2025-05-18","R2","2025-05-18T13:51:54.713Z","GR86-006-7",0,1,,"2025-05-18T13:51:54.713Z"
"kafka:gr-raw","2025-05-18T15:00:13.791Z","I_R03_2025-05-18","R2","2025-05-18T15:00:12.198Z","GR86-010-16",0,32768,,"2025-05-18T15:00:12.198Z"
"kafka:gr-raw","2025-05-18T14:59:33.243Z","I_R03_2025-05-18","R2","2025-05-18T14:59:32.157Z","GR86-010-16",0,0,,"2025-05-18T14:59:32.157Z"
"kafka:gr-raw","2025-05-18T14:57:29.873Z","I_R03_2025-05-18","R2","2025-05-18T14:57:28.219Z","GR86-010-16",0,32768,,"2025-05-18T14:57:28.219Z"
"kafka:gr-raw","2025-05-18T14:45:26.320Z","I_R03_2025-05-18","R2","2025-05-18T14:45:21.262Z","GR86-010-16",0,18,,"2025-05-18T14:45:21.262Z"
"kafka:gr-raw","2025-05-18T14:42:55.126Z","I_R03_2025-05-18","R2","2025-05-18T14:42:54.749Z","GR86-010-16",0,17,,"2025-05-18T14:42:54.749Z"
"kafka:gr-raw","2025-05-18T14:40:30.053Z","I_R03_2025-05-18","R2","2025-05-18T14:40:28.349Z","GR86-010-16",0,16,,"2025-05-18T14:40:28.349Z"
"kafka:gr-raw","2025-05-18T14:38:02.087Z","I_R03_2025-05-18","R2","2025-05-18T14:38:01.947Z","GR86-010-16",0,15,,"2025-05-18T14:38:01.947Z"
"kafka:gr-raw","2025-05-18T14:35:37.031Z","I_R03_2025-05-18","R2","2025-05-18T14:35:35.982Z","GR86-010-16",0,14,,"2025-05-18T14:35:35.982Z"
"kafka:gr-raw","2025-05-18T14:33:10.960Z","I_R03_2025-05-18","R2","2025-05-18T14:33:09.842Z","GR86-010-16",0,13,,"2025-05-18T14:33:09.842Z"
"kafka:gr-raw","2025-05-18T14:33:10.960Z","I_R03_2025-05-18","R2","2025-05-18T14:33:09.774Z","GR86-010-16",0,12,,"2025-05-18T14:33:09.774Z"
"kafka:gr-raw","2025-05-18T14:33:10.960Z","I_R03_2025-05-18","R2","2025-05-18T14:33:09.772Z","GR86-010-16",0,13,,"2025-05-18T14:33:09.772Z"
