"meta_source","meta_time","meta_event","meta_session","timestamp","vehicle_id","outing","lap","expire_at","value"
"kafka:gr-raw","2025-03-30T20:39:32.465Z","I_R01_2025-03-30","R2","2025-03-30T20:39:26.935Z","GR86-002-002",0,22,,"2025-03-30T20:39:26.935Z"
"kafka:gr-raw","2025-03-30T20:37:34.724Z","I_R01_2025-03-30","R2","2025-03-30T20:37:34.311Z","GR86-002-002",0,21,,"2025-03-30T20:37:34.311Z"
"kafka:gr-raw","2025-03-30T20:35:41.829Z","I_R01_2025-03-30","R2","2025-03-30T20:35:41.566Z","GR86-002-002",0,20,,"2025-03-30T20:35:41.566Z"
"kafka:gr-raw","2025-03-30T20:33:52.096Z","I_R01_2025-03-30","R2","2025-03-30T20:33:48.739Z","GR86-002-002",0,19,,"2025-03-30T20:33:48.739Z"
"kafka:gr-raw","2025-03-30T20:31:56.201Z","I_R01_2025-03-30","R2","2025-03-30T20:31:55.587Z","GR86-002-002",0,18,,"2025-03-30T20:31:55.587Z"
"kafka:gr-raw","2025-03-30T20:30:03.668Z","I_R01_2025-03-30","R2","2025-03-30T20:30:02.784Z","GR86-002-002",0,17,,"2025-03-30T20:30:02.784Z"
"kafka:gr-raw","2025-03-30T20:28:11.739Z","I_R01_2025-03-30","R2","2025-03-30T20:28:10.214Z","GR86-002-002",0,16,,"2025-03-30T20:28:10.214Z"
"kafka:gr-raw","2025-03-30T20:26:17.074Z","I_R01_2025-03-30","R2","2025-03-30T20:26:16.876Z","GR86-002-002",0,15,,"2025-03-30T20:26:16.876Z"
"kafka:gr-raw","2025-03-30T20:24:16.924Z","I_R01_2025-03-30","R2","2025-03-30T20:23:54.400Z","GR86-002-002",0,14,,"2025-03-30T20:23:54.400Z"
"kafka:gr-raw","2025-03-30T20:21:12.647Z","I_R01_2025-03-30","R2","2025-03-30T20:21:10.731Z","GR86-002-002",0,13,,"2025-03-30T20:21:10.731Z"
"kafka:gr-raw","2025-03-30T20:18:46.760Z","I_R01_2025-03-30","R2","2025-03-30T20:18:45.587Z","GR86-002-002",0,12,,"2025-03-30T20:18:45.587Z"
"kafka:gr-raw","2025-03-30T20:18:46.760Z","I_R01_2025-03-30","R2","2025-03-30T20:18:45.516Z","GR86-002-002",0,13,,"2025-03-30T20:18:45.516Z"
"kafka:gr-raw","2025-03-30T20:18:46.760Z","I_R01_2025-03-30","R2","2025-03-30T20:18:45.514Z","GR86-002-002",0,12,,"2025-03-30T20:18:45.514Z"
"kafka:gr-raw","2025-03-30T20:16:52.742Z","I_R01_2025-03-30","R2","2025-03-30T20:16:52.399Z","GR86-002-002",0,11,,"2025-03-30T20:16:52.399Z"
"kafka:gr-raw","2025-03-30T20:15:05.154Z","I_R01_2025-03-30","R2","2025-03-30T20:14:58.589Z","GR86-002-002",0,10,,"2025-03-30T20:14:58.589Z"
"kafka:gr-raw","2025-03-30T20:13:05.938Z","I_R01_2025-03-30","R2","2025-03-30T20:13:05.715Z","GR86-002-002",0,9,,"2025-03-30T20:13:05.715Z"
"kafka:gr-raw","2025-03-30T20:10:40.529Z","I_R01_2025-03-30","R2","2025-03-30T20:10:39.643Z","GR86-002-002",0,8,,"2025-03-30T20:10:39.643Z"
"kafka:gr-raw","2025-03-30T20:08:06.857Z","I_R01_2025-03-30","R2","2025-03-30T20:08:06.445Z","GR86-002-002",0,7,,"2025-03-30T20:08:06.445Z"
"kafka:gr-raw","2025-03-30T20:06:14.943Z","I_R01_2025-03-30","R2","2025-03-30T20:06:12.811Z","GR86-002-002",0,6,,"2025-03-30T20:06:12.811Z"
"kafka:gr-raw","2025-03-30T20:04:19.692Z","I_R01_2025-03-30","R2","2025-03-30T20:04:19.321Z","GR86-002-002",0,5,,"2025-03-30T20:04:19.321Z"
"kafka:gr-raw","2025-03-30T20:02:26.347Z","I_R01_2025-03-30","R2","2025-03-30T20:02:25.746Z","GR86-002-002",0,4,,"2025-03-30T20:02:25.746Z"
"kafka:gr-raw","2025-03-30T20:00:33.305Z","I_R01_2025-03-30","R2","2025-03-30T20:00:31.910Z","GR86-002-002",0,3,,"2025-03-30T20:00:31.910Z"
"kafka:gr-raw","2025-03-30T19:58:36.369Z","I_R01_2025-03-30","R2","2025-03-30T19:58:35.928Z","GR86-002-002",0,2,,"2025-03-30T19:58:35.928Z"
"kafka:gr-raw","2025-03-30T19:55:50.892Z","I_R01_2025-03-30","R2","2025-03-30T19:55:49.813Z","GR86-002-002",0,1,,"2025-03-30T19:55:49.813Z"
"kafka:gr-raw","2025-03-30T20:38:05.213Z","I_R01_2025-03-30","R2","2025-03-30T20:38:03.901Z","GR86-003-017",0,21,,"2025-03-30T20:38:03.901Z"
"kafka:gr-raw","2025-03-30T20:36:18.797Z","I_R01_2025-03-30","R2","2025-03-30T20:36:06.913Z","GR86-003-017",0,20,,"2025-03-30T20:36:06.913Z"
"kafka:gr-raw","2025-03-30T20:34:11.552Z","I_R01_2025-03-30","R2","2025-03-30T20:34:10.620Z","GR86-003-017",0,19,,"2025-03-30T20:34:10.620Z"
"kafka:gr-raw","2025-03-30T20:32:17.245Z","I_R01_2025-03-30","R2","2025-03-30T20:32:15.819Z","GR86-003-017",0,18,,"2025-03-30T20:32:15.819Z"
"kafka:gr-raw","2025-03-30T20:30:23.965Z","I_R01_2025-03-30","R2","2025-03-30T20:30:20.286Z","GR86-003-017",0,17,,"2025-03-30T20:30:20.286Z"
"kafka:gr-raw","2025-03-30T20:28:21.009Z","I_R01_2025-03-30","R2","2025-03-30T20:28:19.605Z","GR86-003-017",0,16,,"2025-03-30T20:28:19.605Z"
